heuristic,machines,tasks,makespan,time_nano,iterations,param
SimulatedAnnealing,20,400,1005,56586,402,0.85
SimulatedAnnealing,20,400,1000,50274,316,0.85
SimulatedAnnealing,20,400,1018,51126,314,0.85
SimulatedAnnealing,20,400,1037,50404,314,0.85
SimulatedAnnealing,20,400,977,50384,313,0.85
SimulatedAnnealing,20,400,964,49583,306,0.85
SimulatedAnnealing,20,400,1007,56436,402,0.85
SimulatedAnnealing,20,400,995,49563,309,0.85
SimulatedAnnealing,20,400,1001,49943,313,0.85
SimulatedAnnealing,20,400,1007,56426,402,0.85
SimulatedAnnealing,20,400,999,49813,311,0.85
SimulatedAnnealing,20,400,1016,49903,317,0.85
SimulatedAnnealing,20,400,1020,50215,311,0.85
SimulatedAnnealing,20,400,1001,50204,316,0.85
SimulatedAnnealing,20,400,978,49233,309,0.85
SimulatedAnnealing,20,400,984,50013,312,0.85
SimulatedAnnealing,20,400,1003,51938,312,0.85
SimulatedAnnealing,20,400,980,50816,316,0.85
SimulatedAnnealing,20,400,986,56335,402,0.85
SimulatedAnnealing,20,400,1032,49974,314,0.85
SimulatedAnnealing,20,400,962,49403,308,0.85
SimulatedAnnealing,20,400,1045,49734,311,0.85
SimulatedAnnealing,20,400,948,49613,310,0.85
SimulatedAnnealing,20,400,1020,50976,314,0.85
SimulatedAnnealing,20,400,1040,50134,315,0.85
SimulatedAnnealing,20,400,986,56276,402,0.85
SimulatedAnnealing,20,400,958,50034,307,0.85
SimulatedAnnealing,20,400,1058,50935,315,0.85
SimulatedAnnealing,20,400,1016,50956,310,0.85
SimulatedAnnealing,20,400,1034,57297,402,0.85
SimulatedAnnealing,20,400,1037,49653,312,0.85
SimulatedAnnealing,20,400,1006,56667,402,0.85
SimulatedAnnealing,20,400,988,55875,402,0.85
SimulatedAnnealing,20,400,963,50515,309,0.85
SimulatedAnnealing,20,400,1051,55915,402,0.85
SimulatedAnnealing,20,400,1025,49482,309,0.85
SimulatedAnnealing,20,400,1007,56547,402,0.85
SimulatedAnnealing,20,400,996,53190,317,0.85
SimulatedAnnealing,20,400,1001,49883,312,0.85
SimulatedAnnealing,20,400,986,55925,402,0.85
SimulatedAnnealing,20,400,997,49703,310,0.85
SimulatedAnnealing,20,400,1047,56116,402,0.85
SimulatedAnnealing,20,400,1016,50334,314,0.85
SimulatedAnnealing,20,400,1062,50334,309,0.85
SimulatedAnnealing,20,400,1003,50695,311,0.85
SimulatedAnnealing,20,400,1004,49783,310,0.85
SimulatedAnnealing,20,400,948,56766,402,0.85
SimulatedAnnealing,20,400,1027,56616,402,0.85
SimulatedAnnealing,20,400,985,56326,402,0.85
SimulatedAnnealing,20,400,1018,56345,402,0.85
SimulatedAnnealing,20,400,969,49714,313,0.85
SimulatedAnnealing,20,400,980,48902,307,0.85
SimulatedAnnealing,20,400,1009,56325,402,0.85
SimulatedAnnealing,20,400,1027,56786,402,0.85
SimulatedAnnealing,20,400,1012,51447,314,0.85
SimulatedAnnealing,20,400,1012,54442,315,0.85
SimulatedAnnealing,20,400,980,49272,308,0.85
SimulatedAnnealing,20,400,958,50124,309,0.85
SimulatedAnnealing,20,400,991,56205,402,0.85
SimulatedAnnealing,20,400,1014,54172,311,0.85
SimulatedAnnealing,20,400,1002,50064,315,0.85
SimulatedAnnealing,20,400,959,49963,309,0.85
SimulatedAnnealing,20,400,1001,49543,309,0.85
SimulatedAnnealing,20,400,978,49392,312,0.85
SimulatedAnnealing,20,400,1022,50695,321,0.85
SimulatedAnnealing,20,400,1029,56566,402,0.85
SimulatedAnnealing,20,400,1012,56636,402,0.90
SimulatedAnnealing,20,400,943,48832,301,0.90
SimulatedAnnealing,20,400,963,50345,311,0.90
SimulatedAnnealing,20,400,1008,56546,402,0.90
SimulatedAnnealing,20,400,984,50094,308,0.90
SimulatedAnnealing,20,400,1045,50484,317,0.90
SimulatedAnnealing,20,400,968,56636,402,0.90
SimulatedAnnealing,20,400,1034,58399,402,0.90
SimulatedAnnealing,20,400,1029,57507,402,0.90
SimulatedAnnealing,20,400,1001,50755,310,0.90
SimulatedAnnealing,20,400,965,56246,402,0.90
SimulatedAnnealing,20,400,1018,55894,402,0.90
SimulatedAnnealing,20,400,989,56055,402,0.90
SimulatedAnnealing,20,400,1001,49833,314,0.90
SimulatedAnnealing,20,400,1013,55975,402,0.90
SimulatedAnnealing,20,400,1021,53670,315,0.90
SimulatedAnnealing,20,400,1003,49523,310,0.90
SimulatedAnnealing,20,400,1003,49813,310,0.90
SimulatedAnnealing,20,400,988,56616,402,0.90
SimulatedAnnealing,20,400,1005,56155,402,0.90
SimulatedAnnealing,20,400,1027,56827,402,0.90
SimulatedAnnealing,20,400,981,49093,300,0.90
SimulatedAnnealing,20,400,976,49723,313,0.90
SimulatedAnnealing,20,400,1021,50876,310,0.90
SimulatedAnnealing,20,400,997,50154,309,0.90
SimulatedAnnealing,20,400,1004,50475,313,0.90
SimulatedAnnealing,20,400,965,56165,402,0.90
SimulatedAnnealing,20,400,1042,51075,318,0.90
SimulatedAnnealing,20,400,998,50495,316,0.90
SimulatedAnnealing,20,400,1005,55555,402,0.90
SimulatedAnnealing,20,400,1006,57187,402,0.90
SimulatedAnnealing,20,400,1014,49963,311,0.90
SimulatedAnnealing,20,400,1015,50324,312,0.90
SimulatedAnnealing,20,400,997,49723,314,0.90
SimulatedAnnealing,20,400,1020,50024,314,0.90
SimulatedAnnealing,20,400,985,56346,402,0.90
SimulatedAnnealing,20,400,1030,49933,311,0.90
SimulatedAnnealing,20,400,1000,50505,316,0.90
SimulatedAnnealing,20,400,930,49252,305,0.90
SimulatedAnnealing,20,400,1013,57929,402,0.90
SimulatedAnnealing,20,400,1017,50385,316,0.90
SimulatedAnnealing,20,400,972,50234,309,0.90
SimulatedAnnealing,20,400,1041,49032,312,0.90
SimulatedAnnealing,20,400,1025,49693,307,0.90
SimulatedAnnealing,20,400,1032,49983,316,0.90
SimulatedAnnealing,20,400,996,49984,313,0.90
SimulatedAnnealing,20,400,1008,56135,402,0.90
SimulatedAnnealing,20,400,961,49913,312,0.90
SimulatedAnnealing,20,400,1000,49604,310,0.90
SimulatedAnnealing,20,400,997,50194,310,0.90
SimulatedAnnealing,20,400,1050,49894,313,0.90
SimulatedAnnealing,20,400,1040,49954,315,0.90
SimulatedAnnealing,20,400,976,49683,309,0.90
SimulatedAnnealing,20,400,1014,50054,313,0.90
SimulatedAnnealing,20,400,1051,55764,402,0.90
SimulatedAnnealing,20,400,978,51737,309,0.90
SimulatedAnnealing,20,400,1000,49523,312,0.90
SimulatedAnnealing,20,400,1022,49963,310,0.90
SimulatedAnnealing,20,400,1039,50365,313,0.90
SimulatedAnnealing,20,400,984,50164,312,0.90
SimulatedAnnealing,20,400,980,49923,312,0.90
SimulatedAnnealing,20,400,1035,51166,317,0.90
SimulatedAnnealing,20,400,996,49864,303,0.90
SimulatedAnnealing,20,400,1012,49894,317,0.90
SimulatedAnnealing,20,400,1025,50775,314,0.90
SimulatedAnnealing,20,400,991,50746,310,0.90
SimulatedAnnealing,20,400,1027,57288,402,0.90
SimulatedAnnealing,20,400,1029,57728,402,0.90
SimulatedAnnealing,20,400,977,49392,310,0.90
SimulatedAnnealing,20,400,995,49854,308,0.90
SimulatedAnnealing,20,400,1003,49874,310,0.90
SimulatedAnnealing,20,400,1040,51567,310,0.90
SimulatedAnnealing,20,400,1016,59251,402,0.90
SimulatedAnnealing,20,400,970,56607,402,0.90
SimulatedAnnealing,20,400,983,49724,313,0.90
SimulatedAnnealing,20,400,1023,49042,313,0.90
SimulatedAnnealing,20,400,1023,49392,312,0.90
SimulatedAnnealing,20,400,965,56536,402,0.90
SimulatedAnnealing,20,400,1011,56556,402,0.90
SimulatedAnnealing,20,400,1022,49764,313,0.90
SimulatedAnnealing,20,400,964,49723,309,0.90
SimulatedAnnealing,20,400,1001,49513,314,0.90
SimulatedAnnealing,20,400,979,50485,309,0.90
SimulatedAnnealing,20,400,977,49482,314,0.90
SimulatedAnnealing,20,400,1015,49623,307,0.90
SimulatedAnnealing,20,400,1077,49944,317,0.90
SimulatedAnnealing,20,400,976,49072,314,0.90
SimulatedAnnealing,20,400,961,50786,311,0.90
SimulatedAnnealing,20,400,1019,50765,313,0.90
SimulatedAnnealing,20,400,1032,50505,315,0.90
SimulatedAnnealing,20,400,934,49012,302,0.90
SimulatedAnnealing,20,400,997,49913,312,0.90
SimulatedAnnealing,20,400,1038,49973,316,0.90
SimulatedAnnealing,20,400,1008,49673,313,0.90
SimulatedAnnealing,20,400,984,49723,310,0.90
SimulatedAnnealing,20,400,975,49993,311,0.90
SimulatedAnnealing,20,400,978,48862,301,0.90
SimulatedAnnealing,20,400,985,56425,402,0.90
SimulatedAnnealing,20,400,1018,50094,313,0.90
SimulatedAnnealing,20,400,1010,60223,402,0.90
SimulatedAnnealing,20,400,964,49462,310,0.95
SimulatedAnnealing,20,400,977,49994,309,0.95
SimulatedAnnealing,20,400,1023,49984,311,0.95
SimulatedAnnealing,20,400,1044,52178,314,0.95
SimulatedAnnealing,20,400,1011,49933,316,0.95
SimulatedAnnealing,20,400,1000,50284,316,0.95
SimulatedAnnealing,20,400,1025,49963,315,0.95
SimulatedAnnealing,20,400,1019,50195,314,0.95
SimulatedAnnealing,20,400,981,50334,307,0.95
SimulatedAnnealing,20,400,1012,56857,402,0.95
SimulatedAnnealing,20,400,1000,49503,311,0.95
SimulatedAnnealing,20,400,1011,56876,402,0.95
SimulatedAnnealing,20,400,1017,49603,308,0.95
SimulatedAnnealing,20,400,1014,49512,314,0.95
SimulatedAnnealing,20,400,1004,56756,402,0.95
SimulatedAnnealing,20,400,1022,49673,307,0.95
SimulatedAnnealing,20,400,1084,56235,402,0.95
SimulatedAnnealing,20,400,1002,50375,313,0.95
SimulatedAnnealing,20,400,1015,49813,310,0.95
SimulatedAnnealing,20,400,1039,51526,314,0.95
SimulatedAnnealing,20,400,1029,50294,314,0.95
SimulatedAnnealing,20,400,1001,50314,308,0.95
SimulatedAnnealing,20,400,1015,60123,402,0.95
SimulatedAnnealing,20,400,1000,48591,306,0.95
SimulatedAnnealing,20,400,996,49734,314,0.95
SimulatedAnnealing,20,400,1105,56165,402,0.95
SimulatedAnnealing,20,400,1035,49663,313,0.95
SimulatedAnnealing,20,400,1018,49884,318,0.95
SimulatedAnnealing,20,400,984,51447,313,0.95
SimulatedAnnealing,20,400,974,50565,314,0.95
SimulatedAnnealing,20,400,995,55985,402,0.95
SimulatedAnnealing,20,400,1028,56576,402,0.95
SimulatedAnnealing,20,400,975,49152,309,0.95
SimulatedAnnealing,20,400,993,56956,402,0.95
SimulatedAnnealing,20,400,1000,50104,316,0.95
SimulatedAnnealing,20,400,1036,51967,315,0.95
SimulatedAnnealing,20,400,972,52158,309,0.95
SimulatedAnnealing,20,400,1010,49443,310,0.95
SimulatedAnnealing,20,400,998,52128,310,0.95
SimulatedAnnealing,20,400,1012,57779,402,0.95
SimulatedAnnealing,20,400,1029,56556,402,0.95
SimulatedAnnealing,20,400,1060,57007,402,0.95
SimulatedAnnealing,20,400,1031,57398,402,0.95
SimulatedAnnealing,20,400,1059,56315,402,0.95
SimulatedAnnealing,20,400,980,49904,314,0.95
SimulatedAnnealing,20,400,960,49703,310,0.95
SimulatedAnnealing,20,400,1020,49693,314,0.95
SimulatedAnnealing,20,400,1074,57238,402,0.95
SimulatedAnnealing,20,400,990,56647,402,0.95
SimulatedAnnealing,20,400,975,49874,304,0.95
SimulatedAnnealing,20,400,975,48662,304,0.95
SimulatedAnnealing,20,400,967,56165,402,0.95
SimulatedAnnealing,20,400,975,49082,303,0.95
SimulatedAnnealing,20,400,973,50435,312,0.95
SimulatedAnnealing,20,400,1020,50275,314,0.95
SimulatedAnnealing,20,400,976,50635,305,0.95
SimulatedAnnealing,20,400,962,49052,305,0.95
SimulatedAnnealing,20,400,1012,49463,312,0.95
SimulatedAnnealing,20,400,1024,49393,310,0.95
SimulatedAnnealing,20,400,1037,50414,309,0.95
SimulatedAnnealing,20,400,1032,56946,402,0.95
SimulatedAnnealing,20,400,1065,49463,308,0.95
SimulatedAnnealing,20,400,1072,57979,402,0.95
SimulatedAnnealing,20,400,1017,50364,309,0.95
SimulatedAnnealing,20,400,1160,57528,402,0.95
SimulatedAnnealing,20,400,1027,56906,402,0.95
SimulatedAnnealing,20,400,993,49823,311,0.95
SimulatedAnnealing,20,400,1027,57117,402,0.95
SimulatedAnnealing,20,400,1021,50755,315,0.95
SimulatedAnnealing,20,400,1017,49543,306,0.95
SimulatedAnnealing,20,400,966,56906,402,0.95
SimulatedAnnealing,20,400,1001,50094,313,0.95
SimulatedAnnealing,20,400,1044,49363,310,0.95
SimulatedAnnealing,20,400,1041,49893,318,0.95
SimulatedAnnealing,20,400,1051,57478,402,0.95
SimulatedAnnealing,20,400,999,49443,307,0.95
SimulatedAnnealing,20,400,991,58370,402,0.95
SimulatedAnnealing,20,400,964,49854,312,0.95
SimulatedAnnealing,20,400,962,49994,315,0.95
SimulatedAnnealing,20,400,960,49663,310,0.95
SimulatedAnnealing,20,400,981,49943,314,0.95
SimulatedAnnealing,20,400,1004,50735,314,0.95
SimulatedAnnealing,20,400,1134,58059,402,0.95
SimulatedAnnealing,20,400,981,49593,313,0.95
SimulatedAnnealing,20,400,1030,56797,402,0.95
SimulatedAnnealing,20,400,1000,49994,304,0.95
SimulatedAnnealing,20,400,1007,57177,402,0.95
SimulatedAnnealing,20,400,969,56706,402,0.95
SimulatedAnnealing,20,400,1004,49753,316,0.95
SimulatedAnnealing,20,400,1014,50405,313,0.95
SimulatedAnnealing,20,400,1079,56626,402,0.95
SimulatedAnnealing,20,400,974,57167,402,0.95
SimulatedAnnealing,20,400,974,52228,315,0.95
SimulatedAnnealing,20,400,1012,56847,402,0.95
SimulatedAnnealing,20,400,1045,50134,315,0.95
SimulatedAnnealing,20,400,1023,50845,324,0.95
SimulatedAnnealing,20,400,1026,56266,402,0.95
SimulatedAnnealing,20,400,1088,57238,402,0.95
SimulatedAnnealing,20,400,1078,57127,402,0.95
SimulatedAnnealing,20,400,1004,50124,313,0.95
SimulatedAnnealing,20,400,956,49372,303,0.99
SimulatedAnnealing,20,400,1083,57628,402,0.99
SimulatedAnnealing,20,400,1037,57548,402,0.99
SimulatedAnnealing,20,400,1046,58229,402,0.99
SimulatedAnnealing,20,400,1002,50605,316,0.99
SimulatedAnnealing,20,400,1064,56947,402,0.99
SimulatedAnnealing,20,400,1055,56195,315,0.99
SimulatedAnnealing,20,400,955,51517,310,0.99
SimulatedAnnealing,20,400,1022,49843,311,0.99
SimulatedAnnealing,20,400,1070,57658,402,0.99
SimulatedAnnealing,20,400,999,49603,308,0.99
SimulatedAnnealing,20,400,984,50284,317,0.99
SimulatedAnnealing,20,400,972,49242,311,0.99
SimulatedAnnealing,20,400,1080,57979,402,0.99
SimulatedAnnealing,20,400,1040,50184,318,0.99
SimulatedAnnealing,20,400,969,49523,309,0.99
SimulatedAnnealing,20,400,946,56466,402,0.99
SimulatedAnnealing,20,400,1016,53730,316,0.99
SimulatedAnnealing,20,400,1034,50415,314,0.99
SimulatedAnnealing,20,400,998,51407,316,0.99
SimulatedAnnealing,20,400,1004,49823,308,0.99
SimulatedAnnealing,20,400,1004,50204,313,0.99
SimulatedAnnealing,20,400,980,50475,315,0.99
SimulatedAnnealing,20,400,998,50064,314,0.99
SimulatedAnnealing,20,400,1003,49774,312,0.99
SimulatedAnnealing,20,400,1049,56816,402,0.99
SimulatedAnnealing,20,400,1024,50785,316,0.99
SimulatedAnnealing,20,400,994,56616,402,0.99
SimulatedAnnealing,20,400,1063,50304,314,0.99
SimulatedAnnealing,20,400,992,50645,317,0.99
SimulatedAnnealing,20,400,980,50034,316,0.99
SimulatedAnnealing,20,400,994,50094,314,0.99
SimulatedAnnealing,20,400,991,49512,313,0.99
SimulatedAnnealing,20,400,1038,49943,312,0.99
SimulatedAnnealing,20,400,992,57368,402,0.99
SimulatedAnnealing,20,400,972,48801,308,0.99
SimulatedAnnealing,20,400,1004,48912,306,0.99
SimulatedAnnealing,20,400,1062,50354,314,0.99
SimulatedAnnealing,20,400,986,50013,318,0.99
SimulatedAnnealing,20,400,1023,49493,309,0.99
SimulatedAnnealing,20,400,1104,56846,402,0.99
SimulatedAnnealing,20,400,1033,56145,402,0.99
SimulatedAnnealing,20,400,1023,49734,313,0.99
SimulatedAnnealing,20,400,1009,62156,402,0.99
SimulatedAnnealing,20,400,1012,50294,318,0.99
SimulatedAnnealing,20,400,1022,49122,311,0.99
SimulatedAnnealing,20,400,1105,56596,402,0.99
SimulatedAnnealing,20,400,1008,58720,402,0.99
SimulatedAnnealing,20,400,976,49473,317,0.99
SimulatedAnnealing,20,400,989,57408,402,0.99
SimulatedAnnealing,20,400,1014,51777,319,0.99
SimulatedAnnealing,20,400,990,51447,314,0.99
SimulatedAnnealing,20,400,951,51196,322,0.99
SimulatedAnnealing,20,400,964,48691,304,0.99
SimulatedAnnealing,20,400,1041,50795,316,0.99
SimulatedAnnealing,20,400,984,49413,308,0.99
SimulatedAnnealing,20,400,1023,49873,310,0.99
SimulatedAnnealing,20,400,994,49362,310,0.99
SimulatedAnnealing,20,400,991,49753,311,0.99
SimulatedAnnealing,20,400,998,50284,313,0.99
SimulatedAnnealing,20,400,1037,48922,308,0.99
SimulatedAnnealing,20,400,981,49403,311,0.99
SimulatedAnnealing,20,400,1060,51276,318,0.99
SimulatedAnnealing,20,400,982,50906,308,0.99
SimulatedAnnealing,20,400,1022,50054,313,0.99
SimulatedAnnealing,20,400,1066,57458,402,0.99
SimulatedAnnealing,20,400,1018,51116,318,0.99
SimulatedAnnealing,20,400,1116,57368,402,0.99
SimulatedAnnealing,20,400,995,53220,318,0.99
SimulatedAnnealing,20,400,1004,48952,307,0.99
SimulatedAnnealing,20,400,1020,50504,317,0.99
SimulatedAnnealing,20,400,1023,49643,314,0.99
SimulatedAnnealing,20,400,977,51076,316,0.99
SimulatedAnnealing,20,400,972,49212,306,0.99
SimulatedAnnealing,20,400,1019,48982,310,0.99
SimulatedAnnealing,20,400,993,49654,311,0.99
SimulatedAnnealing,20,400,1017,49182,308,0.99
SimulatedAnnealing,20,400,1086,61415,402,0.99
SimulatedAnnealing,20,400,977,51557,315,0.99
SimulatedAnnealing,20,400,975,50184,311,0.99
SimulatedAnnealing,20,400,1030,50194,319,0.99
SimulatedAnnealing,20,400,1028,56636,402,0.99
SimulatedAnnealing,20,400,1054,50295,314,0.99
SimulatedAnnealing,20,400,1034,48821,311,0.99
SimulatedAnnealing,20,400,966,57137,402,0.99
SimulatedAnnealing,20,400,1023,49833,312,0.99
SimulatedAnnealing,20,400,1026,57438,402,0.99
SimulatedAnnealing,20,400,1064,50093,318,0.99
SimulatedAnnealing,20,400,1045,50294,314,0.99
SimulatedAnnealing,20,400,999,49553,313,0.99
SimulatedAnnealing,20,400,1002,50134,310,0.99
SimulatedAnnealing,20,400,1023,50876,316,0.99
SimulatedAnnealing,20,400,1000,49503,309,0.99
SimulatedAnnealing,20,400,992,50394,313,0.99
SimulatedAnnealing,20,400,1065,59942,402,0.99
SimulatedAnnealing,20,400,998,50124,310,0.99
SimulatedAnnealing,20,400,1023,50504,317,0.99
SimulatedAnnealing,20,400,999,49944,312,0.99
SimulatedAnnealing,20,400,1016,50044,313,0.99
SimulatedAnnealing,20,400,1015,49663,312,0.99
SimulatedAnnealing,50,354,352,64982,356,0.80
SimulatedAnnealing,50,354,414,65453,356,0.80
SimulatedAnnealing,50,354,431,64791,356,0.80
SimulatedAnnealing,50,354,430,65042,356,0.80
SimulatedAnnealing,50,354,354,58058,305,0.80
SimulatedAnnealing,50,354,444,65313,356,0.80
SimulatedAnnealing,50,354,404,65082,356,0.80
SimulatedAnnealing,50,354,446,65944,356,0.80
SimulatedAnnealing,50,354,365,66264,356,0.80
SimulatedAnnealing,50,354,352,65493,356,0.80
SimulatedAnnealing,50,354,375,61505,315,0.80
SimulatedAnnealing,50,354,366,59601,309,0.80
SimulatedAnnealing,50,354,408,65012,356,0.80
SimulatedAnnealing,50,354,368,65813,356,0.80
SimulatedAnnealing,50,354,359,64421,356,0.80
SimulatedAnnealing,50,354,368,59621,307,0.80
SimulatedAnnealing,50,354,424,65714,356,0.80
SimulatedAnnealing,50,354,365,65984,356,0.80
SimulatedAnnealing,50,354,348,58550,302,0.80
SimulatedAnnealing,50,354,431,66234,356,0.80
SimulatedAnnealing,50,354,424,65312,356,0.80
SimulatedAnnealing,50,354,453,65393,356,0.80
SimulatedAnnealing,50,354,359,66204,356,0.80
SimulatedAnnealing,50,354,363,65082,356,0.80
SimulatedAnnealing,50,354,367,65242,356,0.80
SimulatedAnnealing,50,354,427,65744,356,0.80
SimulatedAnnealing,50,354,448,66535,356,0.80
SimulatedAnnealing,50,354,368,65433,356,0.80
SimulatedAnnealing,50,354,441,65964,356,0.80
SimulatedAnnealing,50,354,513,65343,356,0.80
SimulatedAnnealing,50,354,426,64451,356,0.80
SimulatedAnnealing,50,354,426,66204,356,0.80
SimulatedAnnealing,50,354,356,68779,356,0.80
SimulatedAnnealing,50,354,514,65914,356,0.80
SimulatedAnnealing,50,354,425,64912,356,0.80
SimulatedAnnealing,50,354,438,64681,356,0.80
SimulatedAnnealing,50,354,368,64250,356,0.80
SimulatedAnnealing,50,354,354,65463,356,0.80
SimulatedAnnealing,50,354,453,66094,356,0.80
SimulatedAnnealing,50,354,365,64962,356,0.80
SimulatedAnnealing,50,354,440,64611,356,0.80
SimulatedAnnealing,50,354,350,64401,356,0.80
SimulatedAnnealing,50,354,433,66324,356,0.80
SimulatedAnnealing,50,354,370,64180,356,0.80
SimulatedAnnealing,50,354,379,65303,356,0.80
SimulatedAnnealing,50,354,407,65222,356,0.80
SimulatedAnnealing,50,354,364,64772,356,0.80
SimulatedAnnealing,50,354,356,64120,356,0.80
SimulatedAnnealing,50,354,426,64812,356,0.80
SimulatedAnnealing,50,354,346,65964,356,0.80
SimulatedAnnealing,50,354,447,64391,356,0.80
SimulatedAnnealing,50,354,364,64401,356,0.80
SimulatedAnnealing,50,354,441,64390,356,0.80
SimulatedAnnealing,50,354,362,58259,308,0.80
SimulatedAnnealing,50,354,422,64612,356,0.80
SimulatedAnnealing,50,354,349,64181,356,0.80
SimulatedAnnealing,50,354,440,64591,356,0.80
SimulatedAnnealing,50,354,357,64271,356,0.80
SimulatedAnnealing,50,354,368,64441,356,0.80
SimulatedAnnealing,50,354,442,64170,356,0.80
SimulatedAnnealing,50,354,364,66474,356,0.80
SimulatedAnnealing,50,354,348,65403,356,0.80
SimulatedAnnealing,50,354,430,65743,356,0.80
SimulatedAnnealing,50,354,417,65854,356,0.80
SimulatedAnnealing,50,354,360,64731,356,0.80
SimulatedAnnealing,50,354,452,65382,356,0.80
SimulatedAnnealing,50,354,356,64712,356,0.80
SimulatedAnnealing,50,354,423,66034,356,0.80
SimulatedAnnealing,50,354,401,65773,356,0.80
SimulatedAnnealing,50,354,421,65543,356,0.80
SimulatedAnnealing,50,354,430,64431,356,0.80
SimulatedAnnealing,50,354,354,64851,356,0.80
SimulatedAnnealing,50,354,445,64101,356,0.80
SimulatedAnnealing,50,354,360,64711,356,0.80
SimulatedAnnealing,50,354,408,65834,356,0.80
SimulatedAnnealing,50,354,426,65373,356,0.80
SimulatedAnnealing,50,354,399,67477,356,0.80
SimulatedAnnealing,50,354,433,64992,356,0.80
SimulatedAnnealing,50,354,436,65994,356,0.80
SimulatedAnnealing,50,354,424,64311,356,0.80
SimulatedAnnealing,50,354,522,68939,356,0.80
SimulatedAnnealing,50,354,361,64471,356,0.80
SimulatedAnnealing,50,354,363,65373,356,0.80
SimulatedAnnealing,50,354,354,59833,312,0.80
SimulatedAnnealing,50,354,438,64741,356,0.80
SimulatedAnnealing,50,354,423,65924,356,0.80
SimulatedAnnealing,50,354,447,65733,356,0.80
SimulatedAnnealing,50,354,370,59291,309,0.80
SimulatedAnnealing,50,354,422,64231,356,0.80
SimulatedAnnealing,50,354,426,64551,356,0.80
SimulatedAnnealing,50,354,365,64932,356,0.80
SimulatedAnnealing,50,354,397,64541,356,0.80
SimulatedAnnealing,50,354,447,64972,356,0.80
SimulatedAnnealing,50,354,428,64812,356,0.80
SimulatedAnnealing,50,354,425,65313,356,0.80
SimulatedAnnealing,50,354,432,65182,356,0.80
SimulatedAnnealing,50,354,364,65072,356,0.80
SimulatedAnnealing,50,354,361,64260,356,0.80
SimulatedAnnealing,50,354,370,64140,356,0.80
SimulatedAnnealing,50,354,425,65804,356,0.80
SimulatedAnnealing,50,354,431,65533,356,0.85
SimulatedAnnealing,50,354,354,65452,356,0.85
SimulatedAnnealing,50,354,414,65293,356,0.85
SimulatedAnnealing,50,354,427,67156,356,0.85
SimulatedAnnealing,50,354,351,66555,356,0.85
SimulatedAnnealing,50,354,435,66295,356,0.85
SimulatedAnnealing,50,354,428,64401,356,0.85
SimulatedAnnealing,50,354,368,64431,356,0.85
SimulatedAnnealing,50,354,440,64982,356,0.85
SimulatedAnnealing,50,354,434,67647,356,0.85
SimulatedAnnealing,50,354,365,65593,356,0.85
SimulatedAnnealing,50,354,446,65082,356,0.85
SimulatedAnnealing,50,354,359,64461,356,0.85
SimulatedAnnealing,50,354,407,64421,356,0.85
SimulatedAnnealing,50,354,410,64341,356,0.85
SimulatedAnnealing,50,354,371,64581,356,0.85
SimulatedAnnealing,50,354,445,64040,356,0.85
SimulatedAnnealing,50,354,412,65052,356,0.85
SimulatedAnnealing,50,354,446,68037,356,0.85
SimulatedAnnealing,50,354,439,66304,356,0.85
SimulatedAnnealing,50,354,418,64902,356,0.85
SimulatedAnnealing,50,354,426,64521,356,0.85
SimulatedAnnealing,50,354,359,65172,356,0.85
SimulatedAnnealing,50,354,372,66054,356,0.85
SimulatedAnnealing,50,354,346,65783,356,0.85
SimulatedAnnealing,50,354,370,64961,356,0.85
SimulatedAnnealing,50,354,431,65132,356,0.85
SimulatedAnnealing,50,354,350,64561,356,0.85
SimulatedAnnealing,50,354,421,65723,356,0.85
SimulatedAnnealing,50,354,424,65472,356,0.85
SimulatedAnnealing,50,354,404,64871,356,0.85
SimulatedAnnealing,50,354,435,64812,356,0.85
SimulatedAnnealing,50,354,425,64872,356,0.85
SimulatedAnnealing,50,354,421,66605,356,0.85
SimulatedAnnealing,50,354,414,64782,356,0.85
SimulatedAnnealing,50,354,363,68849,356,0.85
SimulatedAnnealing,50,354,347,64571,356,0.85
SimulatedAnnealing,50,354,411,65242,356,0.85
SimulatedAnnealing,50,354,439,64832,356,0.85
SimulatedAnnealing,50,354,399,65262,356,0.85
SimulatedAnnealing,50,354,363,64531,356,0.85
SimulatedAnnealing,50,354,352,64050,356,0.85
SimulatedAnnealing,50,354,354,64280,356,0.85
SimulatedAnnealing,50,354,418,64070,356,0.85
SimulatedAnnealing,50,354,363,66395,356,0.85
SimulatedAnnealing,50,354,445,68920,356,0.85
SimulatedAnnealing,50,354,427,64571,356,0.85
SimulatedAnnealing,50,354,363,64271,356,0.85
SimulatedAnnealing,50,354,411,65623,356,0.85
SimulatedAnnealing,50,354,370,59291,308,0.85
SimulatedAnnealing,50,354,442,65142,356,0.85
SimulatedAnnealing,50,354,503,65553,356,0.85
SimulatedAnnealing,50,354,352,64972,356,0.85
SimulatedAnnealing,50,354,365,65693,356,0.85
SimulatedAnnealing,50,354,371,65112,356,0.85
SimulatedAnnealing,50,354,366,64501,356,0.85
SimulatedAnnealing,50,354,424,65032,356,0.85
SimulatedAnnealing,50,354,433,64902,356,0.85
SimulatedAnnealing,50,354,417,63759,356,0.85
SimulatedAnnealing,50,354,440,64752,356,0.85
SimulatedAnnealing,50,354,422,65623,356,0.85
SimulatedAnnealing,50,354,350,64902,356,0.85
